date	location	variant	median_ga	median_freq	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-01-19	Wisconsin	Omicron 21L	1.2292749	0.004928372	1.4554739	1.0396987	1.3695894	1.1010568	1.3019193	1.1621116
2022-01-20	Wisconsin	Omicron 21L	1.253361	0.0051890896	1.4789923	1.0623816	1.3953563	1.1242718	1.3270336	1.1869367
2022-01-21	Wisconsin	Omicron 21L	1.2751143	0.005491739	1.4978901	1.0860435	1.415501	1.1465874	1.3473527	1.2072347
2022-01-22	Wisconsin	Omicron 21L	1.2937464	0.005832593	1.505862	1.1078092	1.4329944	1.1691391	1.3640239	1.2269455
2022-01-23	Wisconsin	Omicron 21L	1.309345	0.0062192813	1.5144979	1.1257094	1.444532	1.1879461	1.3768852	1.2434908
2022-01-24	Wisconsin	Omicron 21L	1.3216565	0.00664452	1.5183637	1.1419055	1.4523565	1.2046201	1.3881197	1.2577112
2022-01-25	Wisconsin	Omicron 21L	1.3305955	0.0071188016	1.5197461	1.1567383	1.4535636	1.220074	1.3964518	1.2706926
2022-01-26	Wisconsin	Omicron 21L	1.3382933	0.0076367836	1.5209907	1.1709621	1.4558355	1.2328722	1.4012371	1.2803345
2022-01-27	Wisconsin	Omicron 21L	1.3438994	0.008204216	1.5185692	1.1865209	1.4566048	1.2414846	1.4030962	1.286705
2022-01-28	Wisconsin	Omicron 21L	1.3467264	0.008820694	1.5180871	1.195235	1.4575114	1.2472924	1.4027034	1.2939229
2022-01-29	Wisconsin	Omicron 21L	1.3487425	0.009483497	1.5146879	1.2028328	1.4567803	1.2527452	1.4031075	1.2975283
2022-01-30	Wisconsin	Omicron 21L	1.3495784	0.010204427	1.5112089	1.2059889	1.4581542	1.2548516	1.4042368	1.2991035
2022-01-31	Wisconsin	Omicron 21L	1.3496218	0.010997667	1.5140868	1.2028074	1.459001	1.2546296	1.4035817	1.3006356
2022-02-01	Wisconsin	Omicron 21L	1.3496807	0.0118379295	1.5176251	1.2010415	1.4574878	1.2527249	1.4051825	1.2989434
2022-02-02	Wisconsin	Omicron 21L	1.3498139	0.012766912	1.5225058	1.1979473	1.4608413	1.2510036	1.4072878	1.2977746
2022-02-03	Wisconsin	Omicron 21L	1.3485628	0.013731579	1.5311815	1.193792	1.4638839	1.2485029	1.4095488	1.2960674
2022-02-04	Wisconsin	Omicron 21L	1.3498975	0.014757943	1.5385041	1.193216	1.4662447	1.2476357	1.4118161	1.2959017
2022-02-05	Wisconsin	Omicron 21L	1.3521233	0.01593201	1.5413811	1.1915677	1.4726123	1.2469869	1.41428	1.295762
2022-02-06	Wisconsin	Omicron 21L	1.3558956	0.017187005	1.5412633	1.1936464	1.4768761	1.2498733	1.4172926	1.2969772
2022-02-07	Wisconsin	Omicron 21L	1.3599343	0.018538468	1.543917	1.1995571	1.4814705	1.2531455	1.4209518	1.3003881
2022-02-08	Wisconsin	Omicron 21L	1.3645341	0.02000542	1.5447769	1.2087126	1.4858699	1.2601749	1.4247228	1.3073276
2022-02-09	Wisconsin	Omicron 21L	1.3717207	0.02158907	1.5476178	1.2169607	1.4901916	1.2697835	1.4312049	1.3149979
2022-02-10	Wisconsin	Omicron 21L	1.3803403	0.023351148	1.552765	1.230657	1.4933801	1.2798309	1.4373503	1.3251628
2022-02-11	Wisconsin	Omicron 21L	1.3881506	0.02530821	1.5551804	1.2426196	1.4952354	1.2913162	1.4439484	1.336426
2022-02-12	Wisconsin	Omicron 21L	1.3980411	0.027423583	1.5612942	1.2588015	1.5016688	1.304357	1.4509954	1.347972
2022-02-13	Wisconsin	Omicron 21L	1.4078081	0.029815838	1.5672033	1.2737422	1.5083348	1.3176091	1.4592054	1.358771
2022-02-14	Wisconsin	Omicron 21L	1.4179537	0.032458946	1.570328	1.2818797	1.5145165	1.3301935	1.4676241	1.3698837
2022-02-15	Wisconsin	Omicron 21L	1.4296415	0.035378985	1.5823122	1.2921343	1.5231816	1.3405148	1.477668	1.3812568
2022-02-16	Wisconsin	Omicron 21L	1.4410343	0.038554825	1.590171	1.3061718	1.5324244	1.349823	1.4892757	1.3915776
2022-02-17	Wisconsin	Omicron 21L	1.4511517	0.042054877	1.6001856	1.3136301	1.5434216	1.3595543	1.4985752	1.4013236
2022-02-18	Wisconsin	Omicron 21L	1.461576	0.04594934	1.6116751	1.321311	1.5547658	1.3687034	1.5105505	1.4098083
2022-02-19	Wisconsin	Omicron 21L	1.4703395	0.050343484	1.6230547	1.3286672	1.5676459	1.3755679	1.5213695	1.4191726
2022-02-20	Wisconsin	Omicron 21L	1.4792418	0.055200674	1.6330568	1.3332863	1.5786909	1.3810476	1.530354	1.4251642
2022-02-21	Wisconsin	Omicron 21L	1.4868529	0.060482245	1.6380904	1.3370732	1.5861958	1.3867255	1.5383427	1.4315
2022-02-22	Wisconsin	Omicron 21L	1.4924637	0.06640461	1.645326	1.3434842	1.5930223	1.3927592	1.5464922	1.4372854
2022-02-23	Wisconsin	Omicron 21L	1.49808	0.07284753	1.6516209	1.3496448	1.5963812	1.3997024	1.551304	1.4419583
2022-02-24	Wisconsin	Omicron 21L	1.5002878	0.080040395	1.6498381	1.3558114	1.5965067	1.4051222	1.5542183	1.4467827
2022-02-25	Wisconsin	Omicron 21L	1.5012534	0.08773308	1.646448	1.3620877	1.5956389	1.409988	1.5536221	1.4512599
2022-02-26	Wisconsin	Omicron 21L	1.5027206	0.0963352	1.6410078	1.3709232	1.5930982	1.4151955	1.553001	1.4550723
2022-02-27	Wisconsin	Omicron 21L	1.5030124	0.10573915	1.6339269	1.3794712	1.5885161	1.4199871	1.5522987	1.4586005
2022-02-28	Wisconsin	Omicron 21L	1.5024083	0.1157811	1.6298971	1.3831449	1.5849961	1.4228483	1.5493282	1.4596404
2022-03-01	Wisconsin	Omicron 21L	1.5020928	0.12660283	1.6246529	1.3865461	1.5836179	1.424964	1.545531	1.4598988
2022-03-02	Wisconsin	Omicron 21L	1.5007315	0.13840714	1.6232619	1.3892403	1.5792679	1.4259748	1.5418332	1.4599445
2022-03-03	Wisconsin	Omicron 21L	1.5001342	0.15105803	1.6214257	1.3893751	1.57856	1.4251294	1.5411931	1.4578385
2022-03-04	Wisconsin	Omicron 21L	1.4984902	0.16476265	1.6219821	1.3845447	1.5789456	1.4217293	1.5398018	1.456083
2022-03-05	Wisconsin	Omicron 21L	1.496062	0.17935368	1.6227769	1.3825631	1.5806578	1.4198217	1.5409502	1.4540552
2022-03-06	Wisconsin	Omicron 21L	1.494908	0.19507548	1.6295656	1.3760434	1.5818608	1.4152589	1.5415678	1.452518
2022-03-07	Wisconsin	Omicron 21L	1.4949147	0.2116715	1.6398273	1.3719923	1.5841852	1.4130204	1.5434742	1.4502227
2022-03-08	Wisconsin	Omicron 21L	1.4956491	0.22893904	1.6456217	1.3685338	1.5881181	1.4112809	1.5445575	1.4479814
2022-03-09	Wisconsin	Omicron 21L	1.4966094	0.24772203	1.6509873	1.3624171	1.591186	1.4103317	1.5455499	1.4481195
2022-03-10	Wisconsin	Omicron 21L	1.4985466	0.26738197	1.6572676	1.3618726	1.5948721	1.410647	1.5489155	1.4497198
2022-03-11	Wisconsin	Omicron 21L	1.5017171	0.28802598	1.660928	1.365042	1.5983642	1.4148811	1.5527017	1.4530336
2022-03-12	Wisconsin	Omicron 21L	1.5051033	0.30945796	1.661635	1.3706539	1.6031764	1.4200084	1.5570267	1.4589932
2022-03-13	Wisconsin	Omicron 21L	1.5119989	0.3322194	1.6642414	1.3789935	1.6082295	1.4265434	1.5618377	1.4652948
2022-03-14	Wisconsin	Omicron 21L	1.5190642	0.35593683	1.6689708	1.3862307	1.6139108	1.4343626	1.5687855	1.4738039
2022-03-15	Wisconsin	Omicron 21L	1.5275822	0.380955	1.6757355	1.3946843	1.6235662	1.4425392	1.5791223	1.4818633
2022-03-16	Wisconsin	Omicron 21L	1.536841	0.4066409	1.6855596	1.4022305	1.6354094	1.4483355	1.5892888	1.4904759
2022-03-17	Wisconsin	Omicron 21L	1.547266	0.43291214	1.7026608	1.4105104	1.6506426	1.4548489	1.6025755	1.5000875
2022-03-18	Wisconsin	Omicron 21L	1.5602612	0.46054882	1.7225919	1.414001	1.6703936	1.4621387	1.6161371	1.5099218
2022-03-19	Wisconsin	Omicron 21L	1.5743258	0.48870432	1.7498434	1.414386	1.6901723	1.4685212	1.6329806	1.5172093
2022-03-20	Wisconsin	Omicron 21L	1.5886147	0.51723576	1.7868627	1.4166576	1.7162391	1.4716831	1.650729	1.526355
2022-03-21	Wisconsin	Omicron 21L	1.6047761	0.54642254	1.8274418	1.4149733	1.7417526	1.4763501	1.6717775	1.5360421
2022-03-22	Wisconsin	Omicron 21L	1.6205814	0.57609046	1.870673	1.4120073	1.7697384	1.4809318	1.6963406	1.5456628
2022-03-23	Wisconsin	Omicron 21L	1.6380365	0.60543144	1.9161106	1.410019	1.8033814	1.486597	1.720637	1.5560511
2022-03-24	Wisconsin	Omicron 21L	1.6569166	0.6347735	1.9661126	1.4109002	1.8431711	1.4937034	1.748605	1.566385
2022-03-25	Wisconsin	Omicron 21L	1.6753945	0.66361666	2.0260003	1.405624	1.885551	1.4925522	1.7767771	1.57516
2022-03-26	Wisconsin	Omicron 21L	1.6939669	0.6918371	2.0757453	1.4033881	1.9316912	1.4932595	1.8112205	1.5865965
2022-03-27	Wisconsin	Omicron 21L	1.7152505	0.71968865	2.1423342	1.3948607	1.9821892	1.4926896	1.8493984	1.5954792
2022-03-28	Wisconsin	Omicron 21L	1.7392038	0.7457635	2.2197185	1.3750278	2.042962	1.4895728	1.8924799	1.6017531
2022-03-29	Wisconsin	Omicron 21L	1.7596643	0.7708869	2.3037386	1.3499798	2.111508	1.4791727	1.9324172	1.6060963
2022-03-30	Wisconsin	Omicron 21L	1.7841976	0.79512525	2.427692	1.3216394	2.187643	1.4593606	1.9828912	1.6127398
2022-03-31	Wisconsin	Omicron 21L	1.8082892	0.8175721	2.5508945	1.2902039	2.2797928	1.4377706	2.0378036	1.6146753
2022-04-01	Wisconsin	Omicron 21L	1.8298396	0.83883905	2.716663	1.2481337	2.3707192	1.4191196	2.0974922	1.6132715
2022-04-02	Wisconsin	Omicron 21L	1.855118	0.8583843	2.8754306	1.2035407	2.4642253	1.4003885	2.1641154	1.6077688
2022-04-03	Wisconsin	Omicron 21L	1.8833874	0.8764497	3.068947	1.1602584	2.5749977	1.3729767	2.2272522	1.6024419
2022-04-04	Wisconsin	Omicron 21L	1.9045143	0.8922963	3.2666333	1.1217836	2.694003	1.3509474	2.288473	1.5947397
2022-04-05	Wisconsin	Omicron 21L	1.9191716	0.90681666	3.5202084	1.0819545	2.8062549	1.3205981	2.3381815	1.5853846
2022-04-06	Wisconsin	Omicron 21L	1.9358071	0.9196224	3.747203	1.0288119	2.947334	1.2906836	2.4030213	1.5699584
2022-04-07	Wisconsin	Omicron 21L	1.9517788	0.9310599	4.0042977	0.9775768	3.1157975	1.2576647	2.462304	1.557703
2022-04-08	Wisconsin	Omicron 21L	1.9623492	0.94117785	4.3178263	0.9183784	3.286937	1.215338	2.5511456	1.5327058
2022-04-09	Wisconsin	Omicron 21L	1.9754169	0.94984156	4.6620975	0.8594958	3.4659538	1.1722051	2.63175	1.5042903
2022-04-10	Wisconsin	Omicron 21L	1.9816518	0.95732725	5.1092696	0.80249006	3.6801183	1.1084161	2.7198305	1.4647985
2022-04-11	Wisconsin	Omicron 21L	1.9908512	0.96378106	5.7651534	0.7405524	3.9336412	1.0338567	2.8583348	1.4138513
2022-04-12	Wisconsin	Omicron 21L	1.9957142	0.9695971	6.555251	0.6544758	4.3024783	0.9727958	2.994453	1.3567752
2021-11-15	Wisconsin	other	1.581965	0.01386055	2.8306708	0.88085103	2.319957	1.0791883	1.9453695	1.28469
2021-11-16	Wisconsin	other	1.5367253	0.01375054	2.6553028	0.9026105	2.194135	1.095364	1.8646313	1.2850764
2021-11-17	Wisconsin	other	1.4818163	0.012085	2.4416842	0.90781146	2.0818276	1.0791848	1.7707759	1.2603165
2021-11-18	Wisconsin	other	1.4155259	0.008584373	2.2964242	0.88277674	1.9615806	1.0489014	1.6749605	1.2140429
2021-11-19	Wisconsin	other	1.3406422	0.005966246	2.1576378	0.8458818	1.8378807	1.0006151	1.5758793	1.1569204
2021-11-20	Wisconsin	other	1.2535727	0.004933246	2.0050442	0.79959404	1.7005916	0.94942045	1.4729295	1.0876125
2021-11-21	Wisconsin	other	1.1727954	0.0045755673	1.8380383	0.75731176	1.5671784	0.8941898	1.3666102	1.0156221
2021-11-22	Wisconsin	other	1.0927825	0.004189762	1.6788713	0.7134165	1.4410565	0.83318996	1.2658111	0.9447781
2021-11-23	Wisconsin	other	1.0098767	0.003560434	1.5145565	0.67352587	1.3175274	0.77869344	1.163867	0.8763287
2021-11-24	Wisconsin	other	0.93022174	0.00283836	1.3716745	0.63441676	1.1990027	0.72690904	1.0651318	0.81229854
2021-11-25	Wisconsin	other	0.85701895	0.002342128	1.2396884	0.5951444	1.0829974	0.6792659	0.96991956	0.7527765
2021-11-26	Wisconsin	other	0.78971577	0.0021171165	1.1067859	0.5616155	0.9806403	0.6351858	0.88294464	0.6988887
2021-11-27	Wisconsin	other	0.72668844	0.0020154857	0.99213105	0.5323304	0.8865022	0.59562755	0.80659306	0.6511695
2021-11-28	Wisconsin	other	0.6703658	0.0019011893	0.88926715	0.5079489	0.80375105	0.5607764	0.7382437	0.6083404
2021-11-29	Wisconsin	other	0.6216045	0.0017507257	0.8014582	0.4854688	0.7328802	0.5291465	0.67850304	0.5691302
2021-11-30	Wisconsin	other	0.57962704	0.0016218014	0.7294854	0.46417153	0.67108876	0.5008779	0.6272005	0.534952
2021-12-01	Wisconsin	other	0.5432421	0.0015702187	0.67078215	0.4445552	0.6209727	0.4760255	0.5850185	0.5059571
2021-12-02	Wisconsin	other	0.5136354	0.0015849385	0.623262	0.4259542	0.58044124	0.4544754	0.55065006	0.4821599
2021-12-03	Wisconsin	other	0.49052906	0.0016124006	0.5867592	0.4119067	0.5498708	0.43661225	0.52320856	0.46128172
2021-12-04	Wisconsin	other	0.47182417	0.0016420502	0.5596116	0.39859003	0.52631146	0.4221935	0.50105834	0.44563162
2021-12-05	Wisconsin	other	0.45725882	0.0016669892	0.53617907	0.38823643	0.5066831	0.41145498	0.48404986	0.43297708
2021-12-06	Wisconsin	other	0.44681805	0.0017178525	0.5216244	0.38210237	0.4932474	0.40342143	0.47151023	0.42287213
2021-12-07	Wisconsin	other	0.43873078	0.0017983725	0.50945985	0.37630174	0.48393694	0.3983452	0.4624626	0.4162383
2021-12-08	Wisconsin	other	0.43372282	0.0019013046	0.5024275	0.3728747	0.47697943	0.39433855	0.4563053	0.4118641
2021-12-09	Wisconsin	other	0.43048412	0.0019939663	0.4977539	0.37139243	0.47398347	0.39165878	0.45288292	0.40936458
2021-12-10	Wisconsin	other	0.4298668	0.0020963466	0.49566588	0.37149873	0.4725481	0.3918436	0.45235312	0.40961957
2021-12-11	Wisconsin	other	0.43151903	0.0021890723	0.49598184	0.37318695	0.47317278	0.3939621	0.45354736	0.41133705
2021-12-12	Wisconsin	other	0.43465072	0.002279052	0.4982508	0.37749293	0.47549114	0.39718336	0.4565682	0.41477364
2021-12-13	Wisconsin	other	0.43950933	0.0023603244	0.50278187	0.38283435	0.47973692	0.40152502	0.46093515	0.41925585
2021-12-14	Wisconsin	other	0.44537538	0.0024207872	0.50893456	0.3884831	0.4857935	0.4072315	0.46664917	0.4249991
2021-12-15	Wisconsin	other	0.45295423	0.002448517	0.5168669	0.39567336	0.49419945	0.41431785	0.4737087	0.4325016
2021-12-16	Wisconsin	other	0.4612401	0.002436946	0.5250214	0.40396214	0.50261015	0.42252547	0.48219934	0.44040057
2021-12-17	Wisconsin	other	0.47042555	0.0023966203	0.5351045	0.41233814	0.5127635	0.4311556	0.49168622	0.44944867
2021-12-18	Wisconsin	other	0.47996926	0.002332171	0.5458466	0.42088005	0.5226497	0.43985194	0.5017056	0.4586901
2021-12-19	Wisconsin	other	0.489886	0.002234172	0.5576495	0.4300848	0.5333297	0.44949856	0.5128409	0.4689067
2021-12-20	Wisconsin	other	0.5005539	0.0021189786	0.56877136	0.43983477	0.5444637	0.4600712	0.5239569	0.47895437
2021-12-21	Wisconsin	other	0.51162183	0.001991768	0.58042866	0.44957292	0.55679697	0.47019365	0.5352912	0.4897361
2021-12-22	Wisconsin	other	0.5231427	0.0018552927	0.59396136	0.46036935	0.5686769	0.4809342	0.5472964	0.50094175
2021-12-23	Wisconsin	other	0.535094	0.0017116093	0.60735637	0.47096163	0.58183837	0.49284995	0.5594759	0.51239747
2021-12-24	Wisconsin	other	0.5480991	0.0015758763	0.6205045	0.48179677	0.59472096	0.5043675	0.5724748	0.52435184
2021-12-25	Wisconsin	other	0.56104493	0.0014366673	0.634202	0.49448654	0.6088891	0.5170737	0.5857741	0.5371528
2021-12-26	Wisconsin	other	0.57466954	0.0013005612	0.65051544	0.506667	0.62394404	0.5300346	0.60000175	0.5502409
2021-12-27	Wisconsin	other	0.5890633	0.0011835628	0.6667802	0.5195157	0.6398447	0.5426415	0.6152239	0.56343144
2021-12-28	Wisconsin	other	0.6038263	0.0010736512	0.68485576	0.5312505	0.6566675	0.555654	0.6306911	0.5778903
2021-12-29	Wisconsin	other	0.6196215	0.0009734324	0.7046129	0.54427993	0.6741081	0.56945604	0.64683485	0.5924093
2021-12-30	Wisconsin	other	0.63548857	0.00088340865	0.72402215	0.55800277	0.6918691	0.5840597	0.6649408	0.6077422
2021-12-31	Wisconsin	other	0.65183383	0.0008002501	0.74345404	0.5724831	0.7104621	0.5993221	0.6831137	0.62358344
2022-01-01	Wisconsin	other	0.6697827	0.000724923	0.7655363	0.58773786	0.7302931	0.6146267	0.7020266	0.64035964
2022-01-02	Wisconsin	other	0.6882043	0.0006595672	0.78627056	0.6029005	0.75094754	0.63123345	0.72184706	0.65851074
2022-01-03	Wisconsin	other	0.70753276	0.0006021168	0.80875856	0.61906177	0.7718691	0.64900106	0.7427672	0.67684555
2022-01-04	Wisconsin	other	0.72822297	0.000550951	0.8327599	0.6359899	0.7937483	0.66723317	0.7633513	0.6968797
2022-01-05	Wisconsin	other	0.7494883	0.0005051091	0.85612	0.65480727	0.81627214	0.68618184	0.78507036	0.716786
2022-01-06	Wisconsin	other	0.77154803	0.0004652234	0.879717	0.67423064	0.8406071	0.70566946	0.8084642	0.73802614
2022-01-07	Wisconsin	other	0.79430294	0.00043136976	0.90414685	0.69492	0.8633693	0.7271542	0.8316362	0.75943863
2022-01-08	Wisconsin	other	0.8174881	0.00040267658	0.9296176	0.7164182	0.8873154	0.7489533	0.8555424	0.7805948
2022-01-09	Wisconsin	other	0.84093326	0.0003789914	0.9556725	0.7369651	0.91282696	0.77032536	0.8786133	0.80225205
2022-01-10	Wisconsin	other	0.86347747	0.00035975722	0.98274195	0.7574462	0.93696404	0.7917845	0.90162504	0.8239732
2022-01-11	Wisconsin	other	0.8850709	0.00034366068	1.00697	0.7764698	0.9621695	0.8108511	0.9249919	0.84523654
2022-01-12	Wisconsin	other	0.9071461	0.0003305556	1.0314974	0.7940669	0.98706	0.8316222	0.94789773	0.8660974
2022-01-13	Wisconsin	other	0.92781246	0.00031939655	1.0581174	0.811194	1.0098251	0.84946406	0.969669	0.88565046
2022-01-14	Wisconsin	other	0.94747806	0.00031306624	1.0818621	0.8260393	1.0324639	0.8653322	0.99072313	0.90284836
2022-01-15	Wisconsin	other	0.9644135	0.0003095609	1.1048262	0.84001195	1.0547739	0.88072824	1.0104735	0.91865504
2022-01-16	Wisconsin	other	0.979651	0.00030745665	1.1247994	0.85260296	1.072898	0.8935888	1.0275859	0.9329512
2022-01-17	Wisconsin	other	0.9929909	0.00030697352	1.1415285	0.8633073	1.0899774	0.90474916	1.0423383	0.94547445
2022-01-18	Wisconsin	other	1.003268	0.00030859857	1.1543527	0.87250316	1.1023321	0.9123283	1.0535665	0.9542964
2022-01-19	Wisconsin	other	1.0108242	0.00031153514	1.1634102	0.87663966	1.1118193	0.9182733	1.0611591	0.9610438
2022-01-20	Wisconsin	other	1.0148697	0.00031725597	1.168968	0.8790359	1.117081	0.92168325	1.0655898	0.964753
2022-01-21	Wisconsin	other	1.0156453	0.0003235832	1.1677837	0.8783822	1.1160477	0.9222486	1.0671189	0.96449625
2022-01-22	Wisconsin	other	1.0116203	0.00032995426	1.1629072	0.87498116	1.1126478	0.920379	1.0645192	0.96121997
2022-01-23	Wisconsin	other	1.0042028	0.0003382116	1.1540084	0.86973554	1.1043037	0.91568834	1.0574621	0.95571125
2022-01-24	Wisconsin	other	0.995319	0.0003468917	1.141497	0.8632681	1.0943398	0.90749174	1.046774	0.9484649
2022-01-25	Wisconsin	other	0.9839692	0.00035605935	1.1252158	0.8546658	1.0797644	0.89820105	1.0353097	0.93788254
2022-01-26	Wisconsin	other	0.97144085	0.000364792	1.1094805	0.84505725	1.063008	0.88739204	1.0203998	0.92568964
2022-01-27	Wisconsin	other	0.95690936	0.00037287275	1.0932884	0.8347519	1.047284	0.87328136	1.0048256	0.9118454
2022-01-28	Wisconsin	other	0.94113797	0.0003801784	1.0728731	0.82036924	1.0292487	0.86006355	0.9874015	0.8966517
2022-01-29	Wisconsin	other	0.92502296	0.00038574115	1.0557308	0.80578506	1.0108243	0.8449793	0.9695931	0.8817487
2022-01-30	Wisconsin	other	0.9083236	0.0003891992	1.0386657	0.79145855	0.99320275	0.8281804	0.9524817	0.86531144
2022-01-31	Wisconsin	other	0.890985	0.00039243107	1.0212001	0.77561086	0.97539073	0.81304264	0.9348852	0.84802765
2022-02-01	Wisconsin	other	0.87393564	0.00039444174	1.0045061	0.75869024	0.9582395	0.7975285	0.9189681	0.83213747
2022-02-02	Wisconsin	other	0.8587395	0.00039509602	0.9887661	0.744409	0.9410457	0.78249234	0.9032241	0.8177952
2022-02-03	Wisconsin	other	0.8440174	0.0003933002	0.97498095	0.73110557	0.9267497	0.7671565	0.889087	0.8034515
2022-02-04	Wisconsin	other	0.830554	0.00039015932	0.96122867	0.71873534	0.91240776	0.7543217	0.8743607	0.790285
2022-02-05	Wisconsin	other	0.8184446	0.0003847084	0.9459198	0.7086456	0.89908224	0.74234444	0.8617827	0.7786231
2022-02-06	Wisconsin	other	0.80770457	0.00037900958	0.9352038	0.69663763	0.8876603	0.7323961	0.8503531	0.7688791
2022-02-07	Wisconsin	other	0.7992486	0.0003727273	0.925269	0.68791115	0.8789834	0.7244989	0.840773	0.76028436
2022-02-08	Wisconsin	other	0.79230505	0.00036306924	0.91642195	0.68173313	0.87089306	0.7176664	0.8323244	0.753712
2022-02-09	Wisconsin	other	0.78651965	0.00035533682	0.9083442	0.6774379	0.8649186	0.7129547	0.825531	0.7480484
2022-02-10	Wisconsin	other	0.7822716	0.00034556672	0.9022828	0.6731746	0.8585334	0.7102144	0.82106054	0.74357295
2022-02-11	Wisconsin	other	0.7786856	0.00033500075	0.8982448	0.6709456	0.8539348	0.7071358	0.8170912	0.74041444
2022-02-12	Wisconsin	other	0.77629745	0.0003249941	0.8950344	0.6682095	0.85183877	0.7055787	0.8141301	0.7381835
2022-02-13	Wisconsin	other	0.7748902	0.00031459035	0.894165	0.6690064	0.84945	0.7038549	0.81305194	0.7364781
2022-02-14	Wisconsin	other	0.77401644	0.00030380333	0.89469725	0.6687241	0.8487284	0.7030506	0.8114443	0.73538226
2022-02-15	Wisconsin	other	0.7737733	0.00029511977	0.896178	0.6702305	0.8490976	0.7030267	0.8117975	0.7351005
2022-02-16	Wisconsin	other	0.7737706	0.00028558032	0.8994344	0.6704117	0.8508929	0.7027203	0.81272405	0.73433214
2022-02-17	Wisconsin	other	0.7741189	0.000276505	0.9029547	0.6716791	0.85421765	0.7031545	0.81457484	0.7346993
2022-02-18	Wisconsin	other	0.7751699	0.00026743836	0.9067434	0.6722016	0.85563713	0.703134	0.81617105	0.73541313
2022-02-19	Wisconsin	other	0.77641034	0.00026037602	0.9095149	0.67258966	0.85895586	0.7026487	0.8185111	0.7365177
2022-02-20	Wisconsin	other	0.7779989	0.00025241834	0.91046405	0.6725191	0.8610156	0.703526	0.8199661	0.73695093
2022-02-21	Wisconsin	other	0.779499	0.00024491546	0.91175455	0.6730937	0.8641554	0.70413285	0.8217041	0.73798925
2022-02-22	Wisconsin	other	0.7797035	0.00023650777	0.91444784	0.67104906	0.8660303	0.7039435	0.822603	0.7388454
2022-02-23	Wisconsin	other	0.780002	0.00022883534	0.91570437	0.67032325	0.8672565	0.70468086	0.8236073	0.73958486
2022-02-24	Wisconsin	other	0.78089345	0.00022181883	0.9165636	0.6699667	0.86855924	0.7051999	0.8235383	0.73985267
2022-02-25	Wisconsin	other	0.7811834	0.00021454901	0.91744506	0.67058754	0.86867696	0.7040474	0.82468134	0.7409017
2022-02-26	Wisconsin	other	0.7807245	0.00020580934	0.9166836	0.66957265	0.86778647	0.7047239	0.82429314	0.7404921
2022-02-27	Wisconsin	other	0.7811587	0.00019831231	0.9170668	0.66917646	0.8671646	0.70430815	0.8246733	0.7399603
2022-02-28	Wisconsin	other	0.78084725	0.0001914505	0.9164088	0.6671031	0.86692756	0.703526	0.8242155	0.73918706
2022-03-01	Wisconsin	other	0.780071	0.0001839608	0.9158783	0.6658715	0.8658301	0.7032085	0.8237256	0.738753
2022-03-02	Wisconsin	other	0.78009963	0.00017568166	0.9146226	0.66369015	0.86605674	0.70164967	0.824145	0.7382152
2022-03-03	Wisconsin	other	0.77967334	0.00016857387	0.91482466	0.6600931	0.86756265	0.6992631	0.8243326	0.737416
