date	location	variant	median_R_forecast	R_forecast_upper_95	R_forecast_lower_95	R_forecast_upper_80	R_forecast_lower_80	R_forecast_upper_50	R_forecast_lower_50	median_freq
2022-07-25	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.8029712
2022-07-26	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.8043761
2022-07-27	Brazil	Omicron 22B	0.88680243	1.1944305	0.6695672	1.0784299	0.7350147	0.9849095	0.806276	0.8049345
2022-07-21	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.0035351529
2022-07-22	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.0032634726
2022-07-23	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.0030339663
2022-07-24	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.0028353836
2022-07-25	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.002638834
2022-07-26	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.002455905
2022-07-27	Brazil	Omicron 22C	0.6738318	1.0021145	0.4518923	0.87052214	0.5133583	0.77129835	0.58372366	0.0022785328
2022-07-21	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.0056166463
2022-07-22	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.005412759
2022-07-23	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.0052217674
2022-07-24	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.0050031794
2022-07-25	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.004779948
2022-07-26	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.0046060644
2022-07-27	Brazil	other	0.701187	0.9718384	0.5017069	0.87313503	0.56173587	0.7836219	0.6221081	0.004425519
2022-07-21	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	2.5455715e-06
2022-07-22	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	2.3509178e-06
2022-07-23	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	2.1622723e-06
2022-07-24	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	1.983063e-06
2022-07-25	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	1.8342807e-06
2022-07-26	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	1.6902935e-06
2022-07-27	Canada	Delta	0.69117343	1.8778538	0.25164503	1.3267114	0.351138	0.9814935	0.48969707	1.550149e-06
